trial_id,session_id,block_id,session_trial_idx,char_rep,label,go_onset_bin,delay_onset_bin,T,n_channels,had_global_std
2778,t5.2020.01.08,1,81,2,e,26428,26262,100,192,True
2779,t5.2020.01.08,1,82,2,t,26685,26528,100,192,True
2780,t5.2020.01.08,1,83,2,b,26958,26785,100,192,True
2781,t5.2020.01.08,1,84,2,l,27275,27058,100,192,True
2782,t5.2020.01.08,1,85,2,n,27572,27375,100,192,True
2783,t5.2020.01.08,1,86,2,a,27867,27672,100,192,True
2784,t5.2020.01.08,1,87,2,apostrophe,28152,27967,100,192,True
2785,t5.2020.01.08,1,88,2,comma,28461,28252,100,192,True
2786,t5.2020.01.08,1,89,2,v,28803,28561,100,192,True
2787,t5.2020.01.08,1,90,2,w,29090,28903,100,192,True
2788,t5.2020.01.08,1,91,2,greaterThan,29387,29191,100,192,True
2789,t5.2020.01.08,1,92,2,y,29705,29487,100,192,True
2790,t5.2020.01.08,1,93,3,g,29979,29805,100,192,True
2791,t5.2020.01.08,1,94,3,t,30310,30079,100,192,True
2792,t5.2020.01.08,1,95,3,w,30580,30410,100,192,True
2793,t5.2020.01.08,1,96,3,q,30921,30680,100,192,True
2794,t5.2020.01.08,1,97,3,questionMark,31251,31021,100,192,True
2795,t5.2020.01.08,1,98,3,o,31565,31351,100,192,True
2796,t5.2020.01.08,1,99,3,a,31891,31665,100,192,True
2797,t5.2020.01.08,1,100,3,tilde,32199,31991,100,192,True
2798,t5.2020.01.08,1,101,3,r,32495,32299,100,192,True
2799,t5.2020.01.08,1,102,3,x,32819,32596,100,192,True
2800,t5.2020.01.08,1,103,3,comma,33170,32920,100,192,True
2801,t5.2020.01.08,1,104,3,z,33428,33270,100,192,True
2802,t5.2020.01.08,1,105,3,b,33749,33528,100,192,True
2803,t5.2020.01.08,1,106,3,d,34033,33849,100,192,True
2804,t5.2020.01.08,1,107,3,c,34288,34133,100,192,True
2805,t5.2020.01.08,1,108,3,n,34551,34388,100,192,True
2806,t5.2020.01.08,1,109,3,p,34896,34651,100,192,True
2807,t5.2020.01.08,1,110,3,i,35154,34996,100,192,True
2808,t5.2020.01.08,1,111,3,f,35414,35254,100,192,True
2809,t5.2020.01.08,1,112,3,apostrophe,35729,35514,100,192,True
2810,t5.2020.01.08,1,113,3,greaterThan,36027,35829,100,192,True
2811,t5.2020.01.08,1,114,3,u,36356,36127,100,192,True
2812,t5.2020.01.08,1,115,3,v,36703,36456,100,192,True
2813,t5.2020.01.08,1,116,3,e,37013,36803,100,192,True
2814,t5.2020.01.08,1,117,3,s,37339,37113,100,192,True
2815,t5.2020.01.08,1,118,3,l,37598,37439,100,192,True
2816,t5.2020.01.08,1,119,3,m,37888,37699,100,192,True
2817,t5.2020.01.08,1,120,3,j,38237,37988,100,192,True
2818,t5.2020.01.08,1,121,3,y,38568,38337,100,192,True
2819,t5.2020.01.08,1,122,3,k,38879,38668,100,192,True
2820,t5.2020.01.08,1,123,3,h,39151,38979,100,192,True
2821,t5.2020.01.08,1,124,4,e,39433,39251,100,192,True
2822,t5.2020.01.08,1,125,4,g,39685,39533,100,192,True
2823,t5.2020.01.08,1,126,4,f,39935,39785,100,192,True
2824,t5.2020.01.08,1,127,4,s,40204,40035,100,192,True
2825,t5.2020.01.08,1,128,4,c,40464,40304,100,192,True
2826,t5.2020.01.08,1,129,4,x,40779,40564,100,192,True
2827,t5.2020.01.08,1,130,4,h,41034,40879,100,192,True
2828,t5.2020.01.08,1,131,4,z,41303,41134,100,192,True
2829,t5.2020.01.08,1,132,4,comma,41630,41403,100,192,True
2830,t5.2020.01.08,1,133,4,d,41952,41730,100,192,True
2831,t5.2020.01.08,1,134,4,t,42209,42053,100,192,True
2832,t5.2020.01.08,1,135,4,j,42485,42309,100,192,True
2833,t5.2020.01.08,1,136,4,v,42800,42585,100,192,True
2834,t5.2020.01.08,1,137,4,n,43115,42900,100,192,True
2835,t5.2020.01.08,1,138,4,questionMark,43465,43216,100,192,True
2836,t5.2020.01.08,1,139,4,y,43728,43565,100,192,True
2837,t5.2020.01.08,1,140,4,i,44019,43828,100,192,True
2838,t5.2020.01.08,1,141,4,l,44352,44119,100,192,True
2839,t5.2020.01.08,1,142,4,o,44606,44452,100,192,True
2840,t5.2020.01.08,1,143,4,p,44948,44706,100,192,True
2841,t5.2020.01.08,1,144,4,b,45256,45048,100,192,True
2842,t5.2020.01.08,1,145,4,k,45547,45356,100,192,True
2843,t5.2020.01.08,1,146,4,tilde,45827,45647,100,192,True
2844,t5.2020.01.08,1,147,4,r,46096,45928,100,192,True
2845,t5.2020.01.08,1,148,4,greaterThan,46443,46196,100,192,True
2846,t5.2020.01.08,1,149,4,m,46708,46543,100,192,True
2847,t5.2020.01.08,1,150,4,w,47058,46808,100,192,True
2848,t5.2020.01.08,1,151,4,a,47371,47158,100,192,True
2849,t5.2020.01.08,1,152,4,apostrophe,47671,47471,100,192,True
2850,t5.2020.01.08,1,153,4,u,47963,47771,100,192,True
2851,t5.2020.01.08,1,154,4,q,48306,48063,100,192,True
2852,t5.2020.01.08,9,155,5,questionMark,50627,50402,100,192,True
2853,t5.2020.01.08,9,156,5,z,50922,50727,100,192,True
2854,t5.2020.01.08,9,157,5,v,51189,51022,100,192,True
2855,t5.2020.01.08,9,158,5,tilde,51463,51289,100,192,True
2856,t5.2020.01.08,9,159,5,n,51797,51563,100,192,True
2857,t5.2020.01.08,9,160,5,e,52097,51897,100,192,True
2858,t5.2020.01.08,9,161,5,k,52410,52197,100,192,True
2859,t5.2020.01.08,9,162,5,d,52699,52510,100,192,True
2860,t5.2020.01.08,9,163,5,o,52987,52799,100,192,True
2861,t5.2020.01.08,9,164,5,greaterThan,53309,53087,100,192,True
2862,t5.2020.01.08,9,165,5,l,53586,53409,100,192,True
2863,t5.2020.01.08,9,166,5,w,53841,53686,100,192,True
2864,t5.2020.01.08,9,167,5,g,54101,53941,100,192,True
2865,t5.2020.01.08,9,168,5,b,54374,54201,100,192,True
2866,t5.2020.01.08,9,169,5,apostrophe,54648,54474,100,192,True
2867,t5.2020.01.08,9,170,5,y,54978,54748,100,192,True
2868,t5.2020.01.08,9,171,5,i,55267,55078,100,192,True
2869,t5.2020.01.08,9,172,5,c,55556,55367,100,192,True
2870,t5.2020.01.08,9,173,5,x,55888,55656,100,192,True
2871,t5.2020.01.08,9,174,5,m,56160,55988,100,192,True
2872,t5.2020.01.08,9,175,5,f,56508,56260,100,192,True
2873,t5.2020.01.08,9,176,5,r,56797,56608,100,192,True
2874,t5.2020.01.08,9,177,5,u,57091,56897,100,192,True
2875,t5.2020.01.08,9,178,5,j,57376,57191,100,192,True
2876,t5.2020.01.08,9,179,5,q,57687,57477,100,192,True
2877,t5.2020.01.08,9,180,5,a,58012,57787,100,192,True
2878,t5.2020.01.08,9,181,5,comma,58305,58112,100,192,True
2879,t5.2020.01.08,9,182,5,p,58635,58406,100,192,True
2880,t5.2020.01.08,9,183,5,h,58899,58735,100,192,True
2881,t5.2020.01.08,9,184,5,s,59177,58999,100,192,True
2882,t5.2020.01.08,9,185,5,t,59443,59277,100,192,True
2883,t5.2020.01.08,9,186,6,r,59779,59543,100,192,True
2884,t5.2020.01.08,9,187,6,e,60102,59879,100,192,True
2885,t5.2020.01.08,9,188,6,v,60378,60203,100,192,True
2886,t5.2020.01.08,9,189,6,q,60680,60479,100,192,True
2887,t5.2020.01.08,9,190,6,n,60987,60780,100,192,True
2888,t5.2020.01.08,9,191,6,c,61297,61087,100,192,True
2889,t5.2020.01.08,9,192,6,o,61582,61397,100,192,True
2890,t5.2020.01.08,9,193,6,i,61913,61682,100,192,True
2891,t5.2020.01.08,9,194,6,z,62209,62013,100,192,True
2892,t5.2020.01.08,9,195,6,k,62512,62309,100,192,True
2893,t5.2020.01.08,9,196,6,p,62796,62612,100,192,True
2894,t5.2020.01.08,9,197,6,m,63066,62896,100,192,True
2895,t5.2020.01.08,9,198,6,u,63395,63166,100,192,True
2896,t5.2020.01.08,9,199,6,w,63668,63495,100,192,True
2897,t5.2020.01.08,9,200,6,apostrophe,63992,63768,100,192,True
2898,t5.2020.01.08,9,201,6,questionMark,64327,64093,100,192,True
2899,t5.2020.01.08,9,202,6,d,64658,64427,100,192,True
2900,t5.2020.01.08,9,203,6,l,64972,64758,100,192,True
2901,t5.2020.01.08,9,204,6,j,65277,65072,100,192,True
2902,t5.2020.01.08,9,205,6,a,65544,65377,100,192,True
2903,t5.2020.01.08,9,206,6,comma,65842,65644,100,192,True
2904,t5.2020.01.08,9,207,6,tilde,66132,65942,100,192,True
2905,t5.2020.01.08,9,208,6,h,66444,66232,100,192,True
2906,t5.2020.01.08,9,209,6,x,66784,66545,100,192,True
2907,t5.2020.01.08,9,210,6,t,67103,66884,100,192,True
2908,t5.2020.01.08,9,211,6,s,67360,67203,100,192,True
2909,t5.2020.01.08,9,212,6,greaterThan,67622,67460,100,192,True
2910,t5.2020.01.08,9,213,6,g,67922,67722,100,192,True
2911,t5.2020.01.08,9,214,6,f,68263,68022,100,192,True
2912,t5.2020.01.08,9,215,6,b,68558,68363,100,192,True
2913,t5.2020.01.08,9,216,6,y,68876,68658,100,192,True
2914,t5.2020.01.08,9,217,7,z,69167,68976,100,192,True
2915,t5.2020.01.08,9,218,7,o,69499,69267,100,192,True
2916,t5.2020.01.08,9,219,7,p,69777,69599,100,192,True
2917,t5.2020.01.08,9,220,7,l,70039,69877,100,192,True
2918,t5.2020.01.08,9,221,7,j,70351,70139,100,192,True
2919,t5.2020.01.08,9,222,7,d,70637,70451,100,192,True
2920,t5.2020.01.08,9,223,7,s,70947,70738,100,192,True
2921,t5.2020.01.08,9,224,7,t,71269,71047,100,192,True
2922,t5.2020.01.08,9,225,7,f,71550,71369,100,192,True
2923,t5.2020.01.08,9,226,7,r,71815,71650,100,192,True
2924,t5.2020.01.08,9,227,7,comma,72144,71915,100,192,True
2925,t5.2020.01.08,9,228,7,x,72482,72244,100,192,True
2926,t5.2020.01.08,9,229,7,y,72753,72582,100,192,True
2927,t5.2020.01.08,9,230,7,b,73025,72853,100,192,True
2928,t5.2020.01.08,9,231,7,g,73282,73125,100,192,True
2929,t5.2020.01.08,9,232,7,a,73597,73383,100,192,True
2930,t5.2020.01.08,9,233,7,h,73860,73697,100,192,True
2931,t5.2020.01.08,9,234,7,c,74197,73960,100,192,True
2932,t5.2020.01.08,9,235,7,m,74454,74297,100,192,True
2933,t5.2020.01.08,9,236,7,e,74780,74554,100,192,True
2934,t5.2020.01.08,9,237,7,questionMark,75041,74881,100,192,True
2935,t5.2020.01.08,9,238,7,tilde,75345,75141,100,192,True
2936,t5.2020.01.08,9,239,7,k,75615,75445,100,192,True
2937,t5.2020.01.08,9,240,7,u,75907,75715,100,192,True
2938,t5.2020.01.08,9,241,7,v,76173,76007,100,192,True
2939,t5.2020.01.08,9,242,7,q,76459,76273,100,192,True
2940,t5.2020.01.08,9,243,7,greaterThan,76735,76559,100,192,True
2941,t5.2020.01.08,9,244,7,i,76986,76835,100,192,True
2942,t5.2020.01.08,9,245,7,w,77328,77086,100,192,True
2943,t5.2020.01.08,9,246,7,n,77645,77428,100,192,True
2944,t5.2020.01.08,9,247,7,apostrophe,77987,77745,100,192,True
2945,t5.2020.01.08,9,248,8,c,78287,78087,100,192,True
2946,t5.2020.01.08,9,249,8,q,78563,78388,100,192,True
2947,t5.2020.01.08,9,250,8,t,78909,78663,100,192,True
2948,t5.2020.01.08,9,251,8,n,79231,79009,100,192,True
2949,t5.2020.01.08,9,252,8,l,79553,79331,100,192,True
2950,t5.2020.01.08,9,253,8,h,79896,79653,100,192,True
2951,t5.2020.01.08,9,254,8,w,80215,79996,100,192,True
2952,t5.2020.01.08,9,255,8,k,80521,80315,100,192,True
2953,t5.2020.01.08,9,256,8,u,80778,80621,100,192,True
2954,t5.2020.01.08,9,257,8,p,81090,80878,100,192,True
2955,t5.2020.01.08,9,258,8,b,81428,81190,100,192,True
2956,t5.2020.01.08,9,259,8,f,81746,81528,100,192,True
2957,t5.2020.01.08,9,260,8,s,82014,81847,100,192,True
2958,t5.2020.01.08,9,261,8,v,82351,82114,100,192,True
2959,t5.2020.01.08,9,262,8,i,82639,82451,100,192,True
2960,t5.2020.01.08,9,263,8,comma,82917,82739,100,192,True
2961,t5.2020.01.08,9,264,8,a,83216,83017,100,192,True
2962,t5.2020.01.08,9,265,8,e,83539,83316,100,192,True
2963,t5.2020.01.08,9,266,8,tilde,83885,83639,100,192,True
2964,t5.2020.01.08,9,267,8,apostrophe,84206,83986,100,192,True
2965,t5.2020.01.08,9,268,8,m,84466,84306,100,192,True
2966,t5.2020.01.08,9,269,8,x,84718,84566,100,192,True
2967,t5.2020.01.08,9,270,8,greaterThan,85056,84818,100,192,True
2968,t5.2020.01.08,9,271,8,g,85378,85156,100,192,True
2969,t5.2020.01.08,9,272,8,z,85663,85479,100,192,True
2970,t5.2020.01.08,9,273,8,y,85996,85763,100,192,True
2971,t5.2020.01.08,9,274,8,d,86323,86096,100,192,True
2972,t5.2020.01.08,9,275,8,o,86648,86423,100,192,True
2973,t5.2020.01.08,9,276,8,j,86951,86748,100,192,True
2974,t5.2020.01.08,9,277,8,questionMark,87224,87051,100,192,True
2975,t5.2020.01.08,9,278,8,r,87550,87324,100,192,True
2976,t5.2020.01.08,9,279,9,z,87823,87651,100,192,True
2977,t5.2020.01.08,9,280,9,d,88129,87923,100,192,True
2978,t5.2020.01.08,9,281,9,g,88429,88230,100,192,True
2979,t5.2020.01.08,9,282,9,comma,88681,88529,100,192,True
2980,t5.2020.01.08,9,283,9,s,88988,88782,100,192,True
2981,t5.2020.01.08,9,284,9,l,89277,89088,100,192,True
2982,t5.2020.01.08,9,285,9,m,89565,89377,100,192,True
2983,t5.2020.01.08,9,286,9,p,89850,89665,100,192,True
2984,t5.2020.01.08,9,287,9,greaterThan,90164,89950,100,192,True
2985,t5.2020.01.08,9,288,9,r,90446,90264,100,192,True
2986,t5.2020.01.08,9,289,9,e,90709,90546,100,192,True
2987,t5.2020.01.08,9,290,9,u,91059,90810,100,192,True
2988,t5.2020.01.08,9,291,9,n,91370,91159,100,192,True
2989,t5.2020.01.08,9,292,9,f,91676,91470,100,192,True
2990,t5.2020.01.08,9,293,9,tilde,91957,91776,100,192,True
2991,t5.2020.01.08,9,294,9,k,92237,92057,100,192,True
2992,t5.2020.01.08,9,295,9,questionMark,92544,92337,100,192,True
2993,t5.2020.01.08,9,296,9,w,92879,92644,100,192,True
2994,t5.2020.01.08,9,297,9,i,93158,92979,100,192,True
2995,t5.2020.01.08,9,298,9,y,93478,93258,100,192,True
2996,t5.2020.01.08,9,299,9,q,93779,93578,100,192,True
2997,t5.2020.01.08,9,300,9,j,94058,93879,100,192,True
2998,t5.2020.01.08,9,301,9,apostrophe,94405,94158,100,192,True
2999,t5.2020.01.08,9,302,9,o,94694,94505,100,192,True
3000,t5.2020.01.08,9,303,9,c,94946,94794,100,192,True
3001,t5.2020.01.08,9,304,9,b,95215,95046,100,192,True
3002,t5.2020.01.08,9,305,9,x,95546,95315,100,192,True
3003,t5.2020.01.08,9,306,9,t,95852,95646,100,192,True
3004,t5.2020.01.08,9,307,9,a,96136,95953,100,192,True
3005,t5.2020.01.08,9,308,9,h,96445,96236,100,192,True
3006,t5.2020.01.08,9,309,9,v,96755,96545,100,192,True
3007,t5.2020.01.13,1,0,0,e,1985,1754,100,192,True
3008,t5.2020.01.13,1,1,0,q,2325,2085,100,192,True
3009,t5.2020.01.13,1,2,0,d,2669,2425,100,192,True
3010,t5.2020.01.13,1,3,0,h,2941,2769,100,192,True
3011,t5.2020.01.13,1,4,0,tilde,3196,3041,100,192,True
3012,t5.2020.01.13,1,5,0,j,3470,3296,100,192,True
3013,t5.2020.01.13,1,6,0,s,3751,3570,100,192,True
3014,t5.2020.01.13,1,7,0,x,4048,3851,100,192,True
3015,t5.2020.01.13,1,8,0,i,4395,4148,100,192,True
3016,t5.2020.01.13,1,9,0,apostrophe,4711,4495,100,192,True
3017,t5.2020.01.13,1,10,0,w,4975,4811,100,192,True
3018,t5.2020.01.13,1,11,0,m,5320,5075,100,192,True
3019,t5.2020.01.13,1,12,0,o,5584,5420,100,192,True
3020,t5.2020.01.13,1,13,0,n,5858,5685,100,192,True
3021,t5.2020.01.13,1,14,0,b,6148,5958,100,192,True
3022,t5.2020.01.13,1,15,0,comma,6460,6249,100,192,True
3023,t5.2020.01.13,1,16,0,y,6761,6560,100,192,True
3024,t5.2020.01.13,1,17,0,g,7085,6861,100,192,True
3025,t5.2020.01.13,1,18,0,v,7365,7185,100,192,True
3026,t5.2020.01.13,1,19,0,p,7657,7466,100,192,True
3027,t5.2020.01.13,1,20,0,questionMark,7925,7757,100,192,True
3028,t5.2020.01.13,1,21,0,greaterThan,8264,8025,100,192,True
3029,t5.2020.01.13,1,22,0,z,8591,8364,100,192,True
3030,t5.2020.01.13,1,23,0,u,8912,8691,100,192,True
3031,t5.2020.01.13,1,24,0,c,9256,9012,100,192,True
3032,t5.2020.01.13,1,25,0,l,9520,9357,100,192,True
3033,t5.2020.01.13,1,26,0,r,9802,9620,100,192,True
3034,t5.2020.01.13,1,27,0,a,10097,9902,100,192,True
3035,t5.2020.01.13,1,28,0,t,10405,10197,100,192,True
3036,t5.2020.01.13,1,29,0,f,10679,10505,100,192,True
3037,t5.2020.01.13,1,30,0,k,10995,10779,100,192,True
3038,t5.2020.01.13,1,31,1,f,11318,11095,100,192,True
3039,t5.2020.01.13,1,32,1,r,11606,11418,100,192,True
3040,t5.2020.01.13,1,33,1,v,11892,11706,100,192,True
3041,t5.2020.01.13,1,34,1,c,12206,11992,100,192,True
3042,t5.2020.01.13,1,35,1,s,12543,12306,100,192,True
3043,t5.2020.01.13,1,36,1,apostrophe,12872,12643,100,192,True
3044,t5.2020.01.13,1,37,1,tilde,13191,12972,100,192,True
3045,t5.2020.01.13,1,38,1,n,13468,13291,100,192,True
3046,t5.2020.01.13,1,39,1,h,13725,13569,100,192,True
3047,t5.2020.01.13,1,40,1,d,14034,13826,100,192,True
3048,t5.2020.01.13,1,41,1,a,14342,14134,100,192,True
3049,t5.2020.01.13,1,42,1,o,14601,14443,100,192,True
3050,t5.2020.01.13,1,43,1,questionMark,14882,14701,100,192,True
3051,t5.2020.01.13,1,44,1,i,15164,14982,100,192,True
3052,t5.2020.01.13,1,45,1,w,15432,15264,100,192,True
3053,t5.2020.01.13,1,46,1,x,15711,15532,100,192,True
3054,t5.2020.01.13,1,47,1,u,15998,15811,100,192,True
3055,t5.2020.01.13,1,48,1,g,16322,16098,100,192,True
3056,t5.2020.01.13,1,49,1,z,16637,16422,100,192,True
3057,t5.2020.01.13,1,50,1,b,16938,16738,100,192,True
3058,t5.2020.01.13,1,51,1,comma,17268,17038,100,192,True
3059,t5.2020.01.13,1,52,1,e,17583,17368,100,192,True
3060,t5.2020.01.13,1,53,1,greaterThan,17865,17683,100,192,True
3061,t5.2020.01.13,1,54,1,m,18123,17965,100,192,True
3062,t5.2020.01.13,1,55,1,p,18426,18223,100,192,True
3063,t5.2020.01.13,1,56,1,t,18775,18526,100,192,True
3064,t5.2020.01.13,1,57,1,y,19073,18875,100,192,True
3065,t5.2020.01.13,1,58,1,j,19376,19173,100,192,True
3066,t5.2020.01.13,1,59,1,q,19628,19476,100,192,True
3067,t5.2020.01.13,1,60,1,k,19954,19728,100,192,True
3068,t5.2020.01.13,1,61,1,l,20207,20054,100,192,True
3069,t5.2020.01.13,1,62,2,x,20490,20307,100,192,True
3070,t5.2020.01.13,1,63,2,comma,20799,20590,100,192,True
3071,t5.2020.01.13,1,64,2,i,21127,20899,100,192,True
3072,t5.2020.01.13,1,65,2,apostrophe,21397,21227,100,192,True
3073,t5.2020.01.13,1,66,2,r,21720,21497,100,192,True
3074,t5.2020.01.13,1,67,2,k,21995,21820,100,192,True
3075,t5.2020.01.13,1,68,2,u,22247,22096,100,192,True
3076,t5.2020.01.13,1,69,2,c,22577,22347,100,192,True
3077,t5.2020.01.13,1,70,2,y,22852,22677,100,192,True
3078,t5.2020.01.13,1,71,2,z,23192,22952,100,192,True
3079,t5.2020.01.13,1,72,2,tilde,23450,23292,100,192,True
3080,t5.2020.01.13,1,73,2,questionMark,23741,23551,100,192,True
3081,t5.2020.01.13,1,74,2,l,24001,23841,100,192,True
3082,t5.2020.01.13,1,75,2,o,24341,24101,100,192,True
3083,t5.2020.01.13,1,76,2,j,24599,24441,100,192,True
3084,t5.2020.01.13,1,77,2,q,24866,24699,100,192,True
3085,t5.2020.01.13,1,78,2,n,25138,24966,100,192,True
3086,t5.2020.01.13,1,79,2,greaterThan,25478,25238,100,192,True
3087,t5.2020.01.13,1,80,2,h,25734,25579,100,192,True
3088,t5.2020.01.13,1,81,2,b,25993,25834,100,192,True
3089,t5.2020.01.13,1,82,2,p,26276,26093,100,192,True
3090,t5.2020.01.13,1,83,2,e,26545,26376,100,192,True
3091,t5.2020.01.13,1,84,2,a,26882,26645,100,192,True
3092,t5.2020.01.13,1,85,2,g,27209,26982,100,192,True
3093,t5.2020.01.13,1,86,2,v,27502,27309,100,192,True
3094,t5.2020.01.13,1,87,2,d,27798,27602,100,192,True
3095,t5.2020.01.13,1,88,2,f,28140,27898,100,192,True
3096,t5.2020.01.13,1,89,2,s,28405,28240,100,192,True
3097,t5.2020.01.13,1,90,2,w,28697,28505,100,192,True
3098,t5.2020.01.13,1,91,2,t,29007,28797,100,192,True
3099,t5.2020.01.13,1,92,2,m,29261,29107,100,192,True
3100,t5.2020.01.13,1,93,3,greaterThan,29580,29361,100,192,True
3101,t5.2020.01.13,1,94,3,x,29846,29680,100,192,True
3102,t5.2020.01.13,1,95,3,o,30113,29946,100,192,True
3103,t5.2020.01.13,1,96,3,e,30400,30213,100,192,True
3104,t5.2020.01.13,1,97,3,b,30674,30500,100,192,True
3105,t5.2020.01.13,1,98,3,u,30998,30774,100,192,True
3106,t5.2020.01.13,1,99,3,z,31263,31098,100,192,True
3107,t5.2020.01.13,1,100,3,q,31531,31363,100,192,True
3108,t5.2020.01.13,1,101,3,f,31836,31631,100,192,True
3109,t5.2020.01.13,1,102,3,tilde,32111,31936,100,192,True
3110,t5.2020.01.13,1,103,3,n,32419,32212,100,192,True
3111,t5.2020.01.13,1,104,3,v,32752,32519,100,192,True
3112,t5.2020.01.13,1,105,3,comma,33030,32852,100,192,True
3113,t5.2020.01.13,1,106,3,a,33322,33130,100,192,True
3114,t5.2020.01.13,1,107,3,k,33584,33422,100,192,True
3115,t5.2020.01.13,1,108,3,c,33909,33684,100,192,True
3116,t5.2020.01.13,1,109,3,s,34186,34009,100,192,True
3117,t5.2020.01.13,1,110,3,r,34438,34286,100,192,True
3118,t5.2020.01.13,1,111,3,questionMark,34717,34538,100,192,True
3119,t5.2020.01.13,1,112,3,m,35022,34817,100,192,True
3120,t5.2020.01.13,1,113,3,g,35293,35122,100,192,True
3121,t5.2020.01.13,1,114,3,t,35603,35393,100,192,True
3122,t5.2020.01.13,1,115,3,i,35907,35703,100,192,True
3123,t5.2020.01.13,1,116,3,w,36203,36007,100,192,True
3124,t5.2020.01.13,1,117,3,d,36488,36303,100,192,True
3125,t5.2020.01.13,1,118,3,j,36740,36588,100,192,True
3126,t5.2020.01.13,1,119,3,l,37000,36840,100,192,True
3127,t5.2020.01.13,1,120,3,apostrophe,37317,37100,100,192,True
3128,t5.2020.01.13,1,121,3,h,37607,37417,100,192,True
3129,t5.2020.01.13,1,122,3,y,37918,37707,100,192,True
3130,t5.2020.01.13,1,123,3,p,38196,38018,100,192,True
3131,t5.2020.01.13,1,124,4,k,38449,38296,100,192,True
3132,t5.2020.01.13,1,125,4,y,38779,38549,100,192,True
3133,t5.2020.01.13,1,126,4,p,39044,38879,100,192,True
3134,t5.2020.01.13,1,127,4,i,39393,39144,100,192,True
3135,t5.2020.01.13,1,128,4,comma,39723,39494,100,192,True
3136,t5.2020.01.13,1,129,4,tilde,40060,39823,100,192,True
3137,t5.2020.01.13,1,130,4,b,40373,40160,100,192,True
3138,t5.2020.01.13,1,131,4,questionMark,40638,40473,100,192,True
3139,t5.2020.01.13,1,132,4,d,40919,40738,100,192,True
3140,t5.2020.01.13,1,133,4,w,41203,41019,100,192,True
3141,t5.2020.01.13,1,134,4,h,41466,41303,100,192,True
3142,t5.2020.01.13,1,135,4,t,41801,41566,100,192,True
3143,t5.2020.01.13,1,136,4,g,42089,41901,100,192,True
3144,t5.2020.01.13,1,137,4,o,42356,42189,100,192,True
3145,t5.2020.01.13,1,138,4,s,42621,42456,100,192,True
3146,t5.2020.01.13,1,139,4,greaterThan,42941,42722,100,192,True
3147,t5.2020.01.13,1,140,4,apostrophe,43271,43042,100,192,True
3148,t5.2020.01.13,1,141,4,n,43558,43371,100,192,True
3149,t5.2020.01.13,1,142,4,x,43871,43658,100,192,True
3150,t5.2020.01.13,1,143,4,c,44169,43972,100,192,True
3151,t5.2020.01.13,1,144,4,m,44466,44269,100,192,True
3152,t5.2020.01.13,1,145,4,r,44793,44566,100,192,True
3153,t5.2020.01.13,1,146,4,z,45075,44893,100,192,True
3154,t5.2020.01.13,1,147,4,j,45405,45175,100,192,True
3155,t5.2020.01.13,1,148,4,v,45743,45505,100,192,True
3156,t5.2020.01.13,1,149,4,l,46041,45843,100,192,True
3157,t5.2020.01.13,1,150,4,a,46367,46141,100,192,True
3158,t5.2020.01.13,1,151,4,f,46681,46467,100,192,True
3159,t5.2020.01.13,1,152,4,q,47003,46781,100,192,True
3160,t5.2020.01.13,1,153,4,e,47322,47103,100,192,True
3161,t5.2020.01.13,1,154,4,u,47638,47422,100,192,True
3162,t5.2020.01.13,8,155,5,n,52064,51846,100,192,True
3163,t5.2020.01.13,8,156,5,b,52330,52164,100,192,True
3164,t5.2020.01.13,8,157,5,i,52669,52430,100,192,True
3165,t5.2020.01.13,8,158,5,v,52941,52769,100,192,True
3166,t5.2020.01.13,8,159,5,greaterThan,53289,53041,100,192,True
3167,t5.2020.01.13,8,160,5,questionMark,53592,53389,100,192,True
3168,t5.2020.01.13,8,161,5,comma,53875,53693,100,192,True
3169,t5.2020.01.13,8,162,5,p,54221,53975,100,192,True
3170,t5.2020.01.13,8,163,5,k,54491,54321,100,192,True
3171,t5.2020.01.13,8,164,5,z,54841,54591,100,192,True
3172,t5.2020.01.13,8,165,5,g,55117,54941,100,192,True
3173,t5.2020.01.13,8,166,5,t,55439,55217,100,192,True
3174,t5.2020.01.13,8,167,5,j,55705,55539,100,192,True
3175,t5.2020.01.13,8,168,5,e,55964,55805,100,192,True
3176,t5.2020.01.13,8,169,5,d,56236,56064,100,192,True
3177,t5.2020.01.13,8,170,5,x,56494,56336,100,192,True
3178,t5.2020.01.13,8,171,5,l,56837,56594,100,192,True
3179,t5.2020.01.13,8,172,5,apostrophe,57186,56937,100,192,True
3180,t5.2020.01.13,8,173,5,q,57467,57286,100,192,True
3181,t5.2020.01.13,8,174,5,f,57807,57567,100,192,True
3182,t5.2020.01.13,8,175,5,a,58150,57907,100,192,True
3183,t5.2020.01.13,8,176,5,r,58431,58250,100,192,True
3184,t5.2020.01.13,8,177,5,y,58777,58531,100,192,True
3185,t5.2020.01.13,8,178,5,u,59120,58877,100,192,True
3186,t5.2020.01.13,8,179,5,h,59460,59220,100,192,True
3187,t5.2020.01.13,8,180,5,w,59809,59561,100,192,True
3188,t5.2020.01.13,8,181,5,c,60124,59909,100,192,True
3189,t5.2020.01.13,8,182,5,s,60425,60224,100,192,True
3190,t5.2020.01.13,8,183,5,o,60737,60525,100,192,True
3191,t5.2020.01.13,8,184,5,tilde,61051,60837,100,192,True
3192,t5.2020.01.13,8,185,5,m,61334,61152,100,192,True
3193,t5.2020.01.13,8,186,6,q,61622,61434,100,192,True
